college,lat,long
http://dbpedia.org/resource/National_University_of_Architecture_and_Construction_of_Armenia,40.1907,44.5218
"http://dbpedia.org/resource/National_University_of_Arts_and_Culture,_Mandalay",21.9667,96.1833
"http://dbpedia.org/resource/National_University_of_Arts_and_Culture,_Yangon",16.8564,96.2194
http://dbpedia.org/resource/National_University_of_Austral_Patagonia,-46.433,-67.5205
http://dbpedia.org/resource/National_University_of_Cajamarca,-7.1669,-78.4954
http://dbpedia.org/resource/National_University_of_Central_Buenos_Aires,-37.3289,-59.1383
http://dbpedia.org/resource/National_University_of_Chilecito,-29.1567,-67.4714
http://dbpedia.org/resource/National_University_of_Colombia,4.63556,-74.0828
http://dbpedia.org/resource/National_University_of_Comahue,-38.9409,-68.0552
http://dbpedia.org/resource/National_University_of_Costa_Rica,9.999,-84.1115
http://dbpedia.org/resource/National_University_of_Cuyo,-32.8806,-68.8783
http://dbpedia.org/resource/National_University_of_Córdoba,-31.4375,-64.1878
http://dbpedia.org/resource/National_University_of_Distance_Education,40.4189,-3.6919400000000002
http://dbpedia.org/resource/National_University_of_Engineering,-12.0197,-77.0486
http://dbpedia.org/resource/National_University_of_Entre_Ríos,-32.4839,-58.2314
http://dbpedia.org/resource/National_University_of_Equatorial_Guinea,3.7468,8.7752
http://dbpedia.org/resource/National_University_of_General_San_Martín,-34.5797,-58.5267
http://dbpedia.org/resource/National_University_of_General_Sarmiento,-34.5222,-58.7
http://dbpedia.org/resource/National_University_of_Health_Sciences,41.86,-88.0146
http://dbpedia.org/resource/National_University_of_Ireland,53.3922,-6.2903
http://dbpedia.org/resource/National_University_of_Ireland__National_University_of_Ireland__1,53.3922,-6.2903
http://dbpedia.org/resource/National_University_of_Kaohsiung,22.7333,120.285
http://dbpedia.org/resource/National_University_of_Kyiv-Mohyla_Academy,50.4644,30.5198
http://dbpedia.org/resource/National_University_of_La_Matanza,-34.6706,-58.5628
http://dbpedia.org/resource/National_University_of_La_Plata,-34.913,-57.9514
http://dbpedia.org/resource/National_University_of_La_Rioja,-29.4288,-66.8673
http://dbpedia.org/resource/National_University_of_Lanús,-34.7342,-58.3906
http://dbpedia.org/resource/National_University_of_Laos,18.0365,102.637
http://dbpedia.org/resource/National_University_of_Lesotho,-29.4506,27.7231
http://dbpedia.org/resource/National_University_of_Life_and_Environmental_Sciences_of_Ukraine,50.3839,30.5056
http://dbpedia.org/resource/National_University_of_Lomas_de_Zamora,-34.7775,-58.4581
http://dbpedia.org/resource/National_University_of_Luján,-34.5781,-59.0872
http://dbpedia.org/resource/National_University_of_Malaysia,2.91972,101.781
http://dbpedia.org/resource/National_University_of_Management,11.5746,104.919
http://dbpedia.org/resource/National_University_of_Medical_Sciences,33.5978,73.0429
http://dbpedia.org/resource/National_University_of_Misiones,-27.4347,-55.8881
http://dbpedia.org/resource/National_University_of_Modern_Languages,33.6667,73.05
http://dbpedia.org/resource/National_University_of_Mongolia,47.9231,106.921
http://dbpedia.org/resource/National_University_of_Music_Bucharest,44.4392,26.0903
http://dbpedia.org/resource/National_University_of_Natural_Medicine,45.5016,-122.677
http://dbpedia.org/resource/National_University_of_Northwestern_Buenos_Aires,-34.5853,-60.95
http://dbpedia.org/resource/National_University_of_Patagonia_San_Juan_Bosco,-54.8075,-68.3257
http://dbpedia.org/resource/National_University_of_Political_Studies_and_Public_Administration,44.4498,26.094
http://dbpedia.org/resource/National_University_of_Quilmes,-34.7067,-58.2775
http://dbpedia.org/resource/National_University_of_Rosario,-32.9428,-60.65
http://dbpedia.org/resource/National_University_of_Rwanda,-2.61611,29.7428
http://dbpedia.org/resource/National_University_of_Río_Cuarto,-33.1095,-64.3005
http://dbpedia.org/resource/National_University_of_Saint_Anthony_the_Abbot_in_Cuzco,-13.52,-71.9578
http://dbpedia.org/resource/National_University_of_Saint_Augustine,-16.4137,-71.5342
http://dbpedia.org/resource/National_University_of_Samoa,-13.851,-171.75
http://dbpedia.org/resource/National_University_of_San_Juan,-31.5408,-68.5778
http://dbpedia.org/resource/National_University_of_San_Marcos,-12.0583,-77.0833
http://dbpedia.org/resource/National_University_of_Santiago_del_Estero,-27.801,-64.2511
"http://dbpedia.org/resource/National_University_of_Science_and_Technology,_Zimbabwe",-20.165,28.642
http://dbpedia.org/resource/National_University_of_Science_and_Technology_(Oman),23.5521,58.3992
http://dbpedia.org/resource/National_University_of_Science_and_Technology_MISiS,55.7275,37.6075
http://dbpedia.org/resource/National_University_of_Sciences_&_Technology,33.6447,72.9894
http://dbpedia.org/resource/National_University_of_Singapore,1.29556,103.777
http://dbpedia.org/resource/National_University_of_Study_and_Research_in_Law,23.4524,85.3165
http://dbpedia.org/resource/National_University_of_Tainan,22.9839,120.207
http://dbpedia.org/resource/National_University_of_Tierra_del_Fuego,-54.8067,-68.3206
http://dbpedia.org/resource/National_University_of_Tres_de_Febrero,-34.6017,-58.5278
http://dbpedia.org/resource/National_University_of_Trujillo,-8.11472,-79.0386
http://dbpedia.org/resource/National_University_of_Tucumán,-26.8422,-65.2313
http://dbpedia.org/resource/National_University_of_Ukraine_on_Physical_Education_and_Sport,50.4308,30.5183
http://dbpedia.org/resource/National_University_of_Uzbekistan,41.3511,69.205
http://dbpedia.org/resource/National_University_of_the_Center_of_Peru,-12.033,-75.2373
http://dbpedia.org/resource/National_University_of_the_Chaco_Austral,-26.8011,-60.4464
http://dbpedia.org/resource/National_University_of_the_Littoral,-31.6344,-60.7053
http://dbpedia.org/resource/National_University_of_the_Northeast,-27.4639,-58.8394
http://dbpedia.org/resource/National_University_of_the_West,-34.6647,-58.6994
http://dbpedia.org/resource/National_War_College,38.8633,-77.0169
http://dbpedia.org/resource/National_Wind_Institute,33.5867,-101.874
http://dbpedia.org/resource/National_Women's_Hall_of_Fame,42.9106,-76.7975
http://dbpedia.org/resource/National_Yang-Ming_University,25.1216,121.514
http://dbpedia.org/resource/National_Yunlin_University_of_Science_and_Technology,23.6953,120.534
http://dbpedia.org/resource/National_and_Kapodistrian_University_of_Athens,37.9682,23.7787
http://dbpedia.org/resource/Native_American_Bible_College,34.8702,-79.1512
http://dbpedia.org/resource/Native_Education_College,49.2666,-123.099
http://dbpedia.org/resource/Naugatuck_Valley_Community_College,41.547,-73.0715
http://dbpedia.org/resource/Nava_Nalanda_High_School,22.5123,88.3483
http://dbpedia.org/resource/Nava_Nalanda_Mahavihara__Nava_Nalanda_Mahavihara__1,25.1282,85.4455
http://dbpedia.org/resource/Navajo_Technical_University,35.6874,-108.147
http://dbpedia.org/resource/Naval_Academy_Preparatory_School,41.5184,-71.3233
http://dbpedia.org/resource/Naval_Academy_Research_Institute,48.2794,-4.41534
http://dbpedia.org/resource/Naval_Justice_School,41.5129,-71.3217
http://dbpedia.org/resource/Naval_Military_Academy,42.3946,-8.70535
http://dbpedia.org/resource/Naval_Postgraduate_School,36.598,-121.875
http://dbpedia.org/resource/Naval_School_(Brazil),-22.914,-43.16
http://dbpedia.org/resource/Naval_School_(Portugal),38.6627,-9.14717
http://dbpedia.org/resource/Naval_War_College,41.5077,-71.3295
http://dbpedia.org/resource/Navaminda_Kasatriyadhiraj_Royal_Thai_Air_Force_Academy,13.9206,100.626
http://dbpedia.org/resource/Navamindradhiraj_University,13.7806,100.509
http://dbpedia.org/resource/Navarro_College,32.0761,-96.4987
http://dbpedia.org/resource/Navodaya_Institute_of_Technology,16.1895,77.3767
http://dbpedia.org/resource/Navodaya_Medical_College,16.1847,77.368
http://dbpedia.org/resource/Navsari_Agricultural_University,20.9272,72.8983
http://dbpedia.org/resource/Navy_Children_School_Kochi,9.9459,76.279
http://dbpedia.org/resource/Navy_Supply_Corps_School,41.5099,-71.3268
http://dbpedia.org/resource/Nawab_Faizunnesa_Government_College,23.2291,91.113
http://dbpedia.org/resource/Nayagram_Pandit_Raghunath_Murmu_Government_College,21.9856,87.1037
http://dbpedia.org/resource/Nayoro_City_University,44.3644,142.461
http://dbpedia.org/resource/Nazarbayev_Center,51.1165,71.4428
http://dbpedia.org/resource/Nazarbayev_University,51.09,71.3994
http://dbpedia.org/resource/Nazarene_Bible_College,38.8138,-104.753
http://dbpedia.org/resource/Nazarene_Bible_College__Nbc-seal-solid-blue.png__1,38.8138,-104.753
http://dbpedia.org/resource/Nazarene_Theological_Seminary,39.0088,-94.5667
http://dbpedia.org/resource/Nazareth_College_(New_York),43.1028,-77.5194
"http://dbpedia.org/resource/Nazareth_House,_Wynnum",-27.4308,153.16
http://dbpedia.org/resource/Nazipur_Government_College,25.0529,88.7635
http://dbpedia.org/resource/Nazrul_Centenary_Polytechnic,23.8319,86.8993
http://dbpedia.org/resource/Ndejje_University,0.612222,32.4761
http://dbpedia.org/resource/Neag_School_of_Education,41.8061,-72.2516
http://dbpedia.org/resource/Near_East_University,35.2264,33.3247
http://dbpedia.org/resource/Neath_Port_Talbot_College,51.6667,-3.81417
http://dbpedia.org/resource/Nebraska_Christian_College,41.1219,-96.0936
http://dbpedia.org/resource/Nebraska_College_of_Technical_Agriculture,40.6358,-100.511
http://dbpedia.org/resource/Nebraska_Innovation_Campus,40.8328,-96.6925
http://dbpedia.org/resource/Nebraska_Medicine-_Bellevue,41.1372,-95.9481
http://dbpedia.org/resource/Nebraska_Methodist_College,41.2639,-96.0483
http://dbpedia.org/resource/Nebraska_Wesleyan_University,40.8392,-96.6509
http://dbpedia.org/resource/Neelain_University,15.6019,32.515
http://dbpedia.org/resource/Neeley_School_of_Business,32.7088,-97.3571
http://dbpedia.org/resource/Negahneewin_College,48.4026,-89.2676
http://dbpedia.org/resource/Nehru_Arts_and_Science_College,12.2586,75.1162
http://dbpedia.org/resource/Nehru_College_of_Engineering_and_Research_Centre,10.7441,76.434
http://dbpedia.org/resource/Nehru_Homeopathic_Medical_College,28.5712,77.2284
"http://dbpedia.org/resource/Nehru_Memorial_College,_Sullia",12.5541,75.382
"http://dbpedia.org/resource/Nehru_Memorial_Government_College,_Hansi",29.1,75.97
http://dbpedia.org/resource/Nehru_School_of_Architecture,10.9553,76.955
http://dbpedia.org/resource/Neighborhood_Playhouse_School_of_the_Theatre,40.7567,-73.9653
http://dbpedia.org/resource/Nell_Hodgson_Woodruff_School_of_Nursing,33.7897,-84.3202
http://dbpedia.org/resource/Nellai_College_of_Engineering,8.58858,77.7109
http://dbpedia.org/resource/Nelson_Mandela_African_Institute_of_Science_and_Technology,-3.39944,36.7967
http://dbpedia.org/resource/Nelson_Mandela_University,-34.009,25.67
http://dbpedia.org/resource/Nelson_Marlborough_Institute_of_Technology,-41.2746,173.289
http://dbpedia.org/resource/Neosho_County_Community_College,37.67,-95.4642
http://dbpedia.org/resource/Neotia_Institute_of_Technology_Management_and_Science,22.2614,88.1958
http://dbpedia.org/resource/Neotia_University,22.262,88.1966
http://dbpedia.org/resource/Nepal_Academy,27.7083,85.3206
http://dbpedia.org/resource/Nepal_Open_University,27.6666,85.3188
http://dbpedia.org/resource/Nepalese_Military_Academy,27.686,85.448
http://dbpedia.org/resource/Nesna_University_College,66.1975,13.0289
http://dbpedia.org/resource/Netai_Charan_Chakravarty_Homoeopathic_Medical_College_&_Hospital,22.6074,88.3248
http://dbpedia.org/resource/Netaji_Mahavidyalaya,22.8803,87.7773
http://dbpedia.org/resource/Netaji_Nagar_College,22.4821,88.3571
http://dbpedia.org/resource/Netaji_Nagar_College_for_Women,22.4813,88.3596
http://dbpedia.org/resource/Netaji_Nagar_Day_College,22.482,88.3576
http://dbpedia.org/resource/Netaji_Satabarshiki_Mahavidyalaya,22.8461,88.6312
"http://dbpedia.org/resource/Netaji_Subhas_Institute_of_Technology,_Bihta",25.3216,84.517
http://dbpedia.org/resource/Netaji_Subhas_Mahavidyalaya,26.3409,88.7789
http://dbpedia.org/resource/Netaji_Subhas_Open_University,22.8837,88.0057
http://dbpedia.org/resource/Netaji_Subhas_University,22.8091,86.2631
http://dbpedia.org/resource/Netaji_Subhas_University_of_Technology,28.7499,77.117
http://dbpedia.org/resource/Netaji_Subhash_Ashram_Mahavidyalaya,23.1919,85.8947
http://dbpedia.org/resource/Netaji_Subhash_Chandra_Bose_Medical_College,23.1502,79.8808
http://dbpedia.org/resource/Netaji_Subhash_Engineering_College,22.4764,88.415
http://dbpedia.org/resource/Netaji_Subhash_High_Altitude_Training_Centre,31.202,77.423
"http://dbpedia.org/resource/Netaji_Subhash_Mahavidyalaya,_Udaipur",23.5502,91.4672
http://dbpedia.org/resource/Netanya_Academic_College,32.3072,34.8798
http://dbpedia.org/resource/Netherlands_Architecture_Institute,51.914,4.471
http://dbpedia.org/resource/Netherlands_Film_Academy,52.3683,4.90472
http://dbpedia.org/resource/Netherlands_Media_Art_Institute,52.3714,4.88444
http://dbpedia.org/resource/Neumann_University,39.8756,-75.4403
http://dbpedia.org/resource/Neumont_College_of_Computer_Science,40.7661,-111.891
http://dbpedia.org/resource/Nevada_Career_Institute,36.2179,-115.208
http://dbpedia.org/resource/Nevada_State_College,35.9872,-114.939
http://dbpedia.org/resource/Nevsky_Institute_of_Language_and_Culture,59.9619,30.2858
http://dbpedia.org/resource/NewSchool_of_Architecture_and_Design,32.7133,-117.153
http://dbpedia.org/resource/New_Bedford_Institute_of_Technology,41.6413,-70.9272
http://dbpedia.org/resource/New_Bolton_Center,39.8689,-75.7548
http://dbpedia.org/resource/New_Brunswick_Bible_Institute,46.2733,-67.5102
http://dbpedia.org/resource/New_Brunswick_Community_College,45.9615,-66.6538
http://dbpedia.org/resource/New_Brunswick_Theological_Seminary,40.5019,-74.4481
http://dbpedia.org/resource/New_Bulgarian_University,42.6775,23.2531
http://dbpedia.org/resource/New_Cairo_Academy,29.9948,31.4354
"http://dbpedia.org/resource/New_College,_Edinburgh",55.9498,-3.1952
"http://dbpedia.org/resource/New_College,_Oxford",51.7543,-1.25129
"http://dbpedia.org/resource/New_College,_Teachers_College,_Columbia_University",40.8103,-73.9604
"http://dbpedia.org/resource/New_College,_Telford",52.6989,-2.51
"http://dbpedia.org/resource/New_College,_Toronto",43.6619,-79.4004
http://dbpedia.org/resource/New_College_Durham,54.796,-1.595
http://dbpedia.org/resource/New_College_of_California,37.7606,-122.421
http://dbpedia.org/resource/New_College_of_Interdisciplinary_Arts_and_Sciences,33.6084,-112.16
http://dbpedia.org/resource/New_College_of_the_Humanities_at_Northeastern,51.5208,-0.121944
http://dbpedia.org/resource/New_Design_University_St._Pölten,48.1867,15.6189
http://dbpedia.org/resource/New_Economic_School,55.698,37.394
http://dbpedia.org/resource/New_End_Hospital,51.5583,-0.177778
http://dbpedia.org/resource/New_England_Baptist_College,41.6303,-72.8995
http://dbpedia.org/resource/New_England_Bible_College,43.6241,-70.2518
http://dbpedia.org/resource/New_England_College,43.1761,-71.8222
http://dbpedia.org/resource/New_England_College_of_Optometry,42.3518,-71.0868
http://dbpedia.org/resource/New_England_Conservatory_of_Music,42.3406,-71.0869
http://dbpedia.org/resource/New_England_Culinary_Institute,44.2598,-72.5601
http://dbpedia.org/resource/New_England_Hospital_for_Women_and_Children,42.3197,-71.0982
http://dbpedia.org/resource/New_England_Institute_of_Art,42.3318,-71.1167
http://dbpedia.org/resource/New_England_Institute_of_Technology,41.6617,-71.5028
http://dbpedia.org/resource/New_England_Quilt_Museum,42.6454,-71.3121
http://dbpedia.org/resource/New_England_School_of_Art_and_Design,42.3506,-71.0704
http://dbpedia.org/resource/New_England_School_of_Communications,44.8289,-68.793
http://dbpedia.org/resource/New_Era_University,14.6638,121.058
http://dbpedia.org/resource/New_Era_University_College,2.98791,101.792
http://dbpedia.org/resource/New_European_College,48.0933,11.5398
http://dbpedia.org/resource/New_Giza_University,30.0168,31.066
"http://dbpedia.org/resource/New_Government_Degree_College,_Rajshahi",24.3691,88.5831
http://dbpedia.org/resource/New_Hampshire_Institute_of_Art,42.9917,-71.4608
http://dbpedia.org/resource/New_Hope_Christian_College,44.0319,-123.154
http://dbpedia.org/resource/New_Jersey_City_University,40.7094,-74.0886
http://dbpedia.org/resource/New_Jersey_Institute_of_Technology,40.742,-74.179
http://dbpedia.org/resource/New_Jersey_Medical_School,40.7401,-74.1892
http://dbpedia.org/resource/New_Mexico_Highlands_University,35.5961,-105.221
http://dbpedia.org/resource/New_Mexico_Institute_of_Mining_and_Technology,34.0668,-106.906
http://dbpedia.org/resource/New_Mexico_Junior_College,32.7578,-103.183
http://dbpedia.org/resource/New_Mexico_Military_Institute,33.4099,-104.525
http://dbpedia.org/resource/New_Mexico_State_University,32.283,-106.748
http://dbpedia.org/resource/New_Mexico_State_University_Carlsbad,32.4423,-104.266
http://dbpedia.org/resource/New_Mexico_State_University_Grants,35.1665,-107.843
http://dbpedia.org/resource/New_River_Community_College,37.1058,-80.6984
http://dbpedia.org/resource/New_River_Community_and_Technical_College,37.7674,-81.1358
http://dbpedia.org/resource/New_Saint_Andrews_College,46.7316,-117.002
http://dbpedia.org/resource/New_Territories_Heung_Yee_Kuk_Yuen_Long_District_Secondary_School,22.4428,114.023
http://dbpedia.org/resource/New_York_Academy_of_Art,40.7184,-74.006
http://dbpedia.org/resource/New_York_Central_College,42.5961,-76.0931
http://dbpedia.org/resource/New_York_City_College_of_Technology,40.6958,-73.988
http://dbpedia.org/resource/New_York_City_Guitar_School,40.7494,-73.9942
http://dbpedia.org/resource/New_York_College_of_Health_Professions,40.8094,-73.5162
http://dbpedia.org/resource/New_York_College_of_Music,40.769,-73.9624
http://dbpedia.org/resource/New_York_College_of_Podiatric_Medicine,40.8049,-73.9404
http://dbpedia.org/resource/New_York_Film_Academy,40.7365,-73.989
http://dbpedia.org/resource/New_York_Institute_of_Photography,40.7511,-73.9728
http://dbpedia.org/resource/New_York_Institute_of_Technology,40.7697,-73.9825
http://dbpedia.org/resource/New_York_Institute_of_Technology_College_of_Osteopathic_Medicine,40.7812,-73.6003
http://dbpedia.org/resource/New_York_Institute_of_Technology_School_of_Management,40.7697,-73.9825
http://dbpedia.org/resource/New_York_Law_School,40.7175,-74.0064
http://dbpedia.org/resource/New_York_Medical_College,41.085,-73.81
http://dbpedia.org/resource/New_York_Public_Library,40.7531,-73.9819
http://dbpedia.org/resource/New_York_School_of_Applied_Design_for_Women,40.7439,-73.9822
http://dbpedia.org/resource/New_York_School_of_Interior_Design,40.7686,-73.9624
http://dbpedia.org/resource/New_York_Society_Library,40.7762,-73.9615
http://dbpedia.org/resource/New_York_State_College_of_Forestry_at_Cornell,43.0348,-76.1355
http://dbpedia.org/resource/New_York_State_College_of_Veterinary_Medicine_at_Cornell_University,42.4475,-76.4649
http://dbpedia.org/resource/New_York_State_Inebriate_Asylum,42.1065,-75.8658
http://dbpedia.org/resource/New_York_State_Museum,42.6483,-73.7617
http://dbpedia.org/resource/New_York_State_School_of_Industrial_and_Labor_Relations_at_Cornell_University,42.4485,-76.4786
"http://dbpedia.org/resource/New_York_Studio_School_of_Drawing,_Painting_and_Sculpture",40.7325,-73.9972
http://dbpedia.org/resource/New_York_Theological_Seminary,40.8112,-73.9639
http://dbpedia.org/resource/New_York_University,40.73,-73.995
http://dbpedia.org/resource/New_York_University_Abu_Dhabi,24.524,54.434
http://dbpedia.org/resource/New_York_University_College_of_Arts_&_Science,40.7302,-73.9957
http://dbpedia.org/resource/New_York_University_College_of_Dentistry,40.7378,-73.9784
http://dbpedia.org/resource/New_York_University_Grossman_School_of_Medicine,40.7421,-73.9744
http://dbpedia.org/resource/New_York_University_Institute_of_Fine_Arts,40.7305,-73.9995
http://dbpedia.org/resource/New_York_University_Rory_Meyers_College_of_Nursing,40.7293,-73.9932
http://dbpedia.org/resource/New_York_University_School_of_Law,40.7303,-73.9994
http://dbpedia.org/resource/New_York_University_Shanghai,31.2254,121.534
http://dbpedia.org/resource/New_York_University_Stern_School_of_Business,40.7296,-73.9959
http://dbpedia.org/resource/New_York_University_Tandon_School_of_Engineering,40.6944,-73.9865
http://dbpedia.org/resource/New_York_University_Tisch_School_of_the_Arts,40.7292,-73.9938
http://dbpedia.org/resource/New_Zealand_Defence_College,-41.1423,175.036
http://dbpedia.org/resource/Newberry_College,34.2851,-81.6207
http://dbpedia.org/resource/Newbold_College_of_Higher_Education,51.4248,-0.786
http://dbpedia.org/resource/Newburgh_On_Ythan_Golf_Club,57.313,-2.001
http://dbpedia.org/resource/Newbury_College_(England),51.3825,-1.3229
http://dbpedia.org/resource/Newbury_College_(United_States),42.3311,-71.1425
http://dbpedia.org/resource/Newcastle-under-Lyme_College,53.0152,-2.2379
http://dbpedia.org/resource/Newcastle_Business_School,54.9756,-1.60439
http://dbpedia.org/resource/Newcastle_University,54.978,-1.615
"http://dbpedia.org/resource/Newcastle_University_Faculty_of_Science,_Agriculture_and_Engineering",54.978,-1.615
http://dbpedia.org/resource/Newcastle_University_Medical_School,54.9815,-1.622
http://dbpedia.org/resource/Newcastle_University__Newcastle_University__1,54.978,-1.615
http://dbpedia.org/resource/Newham_College_of_Further_Education,51.5319,0.0547
http://dbpedia.org/resource/Newington_College,-33.8986,151.162
http://dbpedia.org/resource/Newington_Workhouse,51.4856,-0.0841667
"http://dbpedia.org/resource/Newman_College,_Perth",-31.9239,115.786
"http://dbpedia.org/resource/Newman_College,_Thodupuzha",9.8989,76.7245
http://dbpedia.org/resource/Newman_Institute_(Uppsala),59.8561,17.6379
http://dbpedia.org/resource/Newman_Theological_College,53.5387,-113.458
"http://dbpedia.org/resource/Newman_University,_Birmingham",52.4336,-1.9938
"http://dbpedia.org/resource/Newman_University,_Wichita",37.6722,-97.3783
"http://dbpedia.org/resource/Newnham_College,_Cambridge",52.1995,0.1077
http://dbpedia.org/resource/Newton's_Institute_of_Engineering_Macherla,16.469,79.43
http://dbpedia.org/resource/Newton_College_(Japan),35.0879,136.185
http://dbpedia.org/resource/Newton_College_of_the_Sacred_Heart,42.3419,-71.1933
http://dbpedia.org/resource/Newton_Gateway_to_Mathematics,52.2099,0.10287
http://dbpedia.org/resource/Nexus_International_University,0.300833,32.6064
http://dbpedia.org/resource/Ngee_Ann_Polytechnic,1.33361,103.777
http://dbpedia.org/resource/Nha_Trang_University,12.2703,109.2
http://dbpedia.org/resource/Nhill_College,-36.3319,141.658
http://dbpedia.org/resource/Niagara_College,43.0795,-79.0905
http://dbpedia.org/resource/Niagara_College_Teaching_Winery,43.1504,-79.1656
http://dbpedia.org/resource/Niagara_County_Community_College,43.146,-78.8787
http://dbpedia.org/resource/Niagara_University,43.138,-79.037
http://dbpedia.org/resource/Nicholls_State_University,29.7903,-90.8027
http://dbpedia.org/resource/Nichols_College,42.05,-71.9333
http://dbpedia.org/resource/Nicola_Valley_Institute_of_Technology,50.1247,-120.767
http://dbpedia.org/resource/Nicolaus_Copernicus_University_Ludwik_Rydygier_Collegium_Medicum_in_Bydgoszcz,53.1239,18.0078
http://dbpedia.org/resource/Nicolaus_Copernicus_University_in_Toruń,53.0183,18.5722
http://dbpedia.org/resource/Nicolet_College,45.6094,-89.4239
http://dbpedia.org/resource/Niels_Bohr_Institute,55.6967,12.5713
http://dbpedia.org/resource/Niepaństwowa_Wyższa_Szkoła_Pedagogiczna,53.145,23.0769
http://dbpedia.org/resource/Nigamananda_Bidyapitha,20.5105,85.8822
http://dbpedia.org/resource/Nigeria_Police_Academy,11.8333,8.46667
http://dbpedia.org/resource/Nigerian_College_of_Aviation_Technology,11.1361,7.6875
http://dbpedia.org/resource/Nightingale_College,41.1878,-111.95
http://dbpedia.org/resource/Nihon_Bunka_University,35.6346,139.341
http://dbpedia.org/resource/Nihon_Fukushi_University,34.784,136.869
http://dbpedia.org/resource/Nihon_Institute_of_Medical_Science,35.9321,139.343
http://dbpedia.org/resource/Nihon_Pharmaceutical_University,35.9911,139.617
http://dbpedia.org/resource/Nihon_University,35.691,139.738
http://dbpedia.org/resource/Nihon_University_Junior_College,35.7234,140.06
http://dbpedia.org/resource/Niigata_Chuoh_Junior_College,37.6739,139.059
http://dbpedia.org/resource/Niigata_College_of_Nursing,37.1057,138.268
http://dbpedia.org/resource/Niigata_College_of_Technology,37.8821,138.962
http://dbpedia.org/resource/Niigata_Institute_of_Technology,37.3392,138.579
http://dbpedia.org/resource/Niigata_Junior_College_of_Nursing,37.1057,138.268
http://dbpedia.org/resource/Niigata_Sangyo_University,37.3345,138.593
http://dbpedia.org/resource/Niigata_Seiryo_University,37.9209,139.026
http://dbpedia.org/resource/Niigata_University,37.8669,138.943
http://dbpedia.org/resource/Niigata_University_of_Health_and_Welfare,37.9656,139.187
http://dbpedia.org/resource/Niigata_University_of_International_and_Information_Studies,37.8166,138.9
http://dbpedia.org/resource/Niigata_University_of_Management,37.6719,139.065
http://dbpedia.org/resource/Niigata_University_of_Pharmacy_and_Applied_Life_Sciences,37.7749,139.122
http://dbpedia.org/resource/Niihama_National_College_of_Technology,33.9608,133.291
http://dbpedia.org/resource/Niijima_Gakuen_Junior_College,36.3373,139.005
http://dbpedia.org/resource/Niimi_College,34.9972,133.442
http://dbpedia.org/resource/Nil_Ratan_Sircar_Medical_College_and_Hospital,22.5652,88.3691
http://dbpedia.org/resource/Nilai_University,2.81526,101.767
http://dbpedia.org/resource/Nilakantheswar_Mahavidyalaya,20.9228,85.1537
http://dbpedia.org/resource/Nilamber-Pitamber_University,24.042,84.091
http://dbpedia.org/resource/Nile_University,30.0105,30.9867
http://dbpedia.org/resource/Nile_University_of_Uganda,3.06972,30.9375
http://dbpedia.org/resource/Nipawin_Bible_College,53.3344,-104.031
http://dbpedia.org/resource/Nipissing_University,46.3433,-79.4917
http://dbpedia.org/resource/Nippert_Stadium,39.1312,-84.5162
http://dbpedia.org/resource/Nippon_Bunri_University,33.2313,131.726
http://dbpedia.org/resource/Nippon_Institute_of_Technology,36.0269,139.714
http://dbpedia.org/resource/Nippon_Medical_School,35.7211,139.759
http://dbpedia.org/resource/Nippon_Sport_Science_University,35.622,139.649
http://dbpedia.org/resource/Nippon_Veterinary_and_Life_Science_University,35.7018,139.547
http://dbpedia.org/resource/Nirma_University,23.1281,72.5444
"http://dbpedia.org/resource/Nirmala_College,_Muvattupuzha",9.97726,76.5963
"http://dbpedia.org/resource/Nirmala_College,_Ranchi",23.3355,85.3146
http://dbpedia.org/resource/Nirmala_College_for_Women,11,76.9848
http://dbpedia.org/resource/Nirmala_College_of_Engineering,10.3057,76.3899
http://dbpedia.org/resource/Nirmalagiri_College,11.8565,75.5699
http://dbpedia.org/resource/Nishi-nippon_Junior_College,33.5981,130.367
http://dbpedia.org/resource/Nishikyushu_University,33.3297,130.348
http://dbpedia.org/resource/Nishikyushu_University_Junior_College,33.2716,130.284
http://dbpedia.org/resource/Nishinippon_Institute_of_Technology,33.7537,130.973
http://dbpedia.org/resource/Nishogakusha_University,35.6922,139.746
http://dbpedia.org/resource/Nishtar_Dental_College,30.2069,71.4431
http://dbpedia.org/resource/Nistarini_Women's_College,23.3433,86.366
"http://dbpedia.org/resource/Nithyananda_Institute_of_Technology,_Kanhangad",12.3128,75.0815
http://dbpedia.org/resource/Nitobe_Bunka_College,35.6964,139.662
http://dbpedia.org/resource/Nitte_Meenakshi_Institute_of_Technology,13.1292,77.5871
http://dbpedia.org/resource/Nivola_Museum,40.247,9.18
http://dbpedia.org/resource/Nixor_College,24.8042,67.0585
http://dbpedia.org/resource/Nizam_College,17.3978,78.4754
http://dbpedia.org/resource/Nizhny_Novgorod_State_Technical_University,56.3264,44.0253
http://dbpedia.org/resource/Nizhyn_Gogol_State_University,51.0525,31.8808
http://dbpedia.org/resource/Niğde_Ömer_Halisdemir_University,37.9422,34.6236
http://dbpedia.org/resource/Nişantaşı_University,41.0394,28.9122
http://dbpedia.org/resource/Nkumba_University,0.095,32.5075
http://dbpedia.org/resource/Nnamdi_Azikiwe_University,6.24289,7.11829
"http://dbpedia.org/resource/No._1_Air_Force_School,_Gwalior",26.295,78.2474
http://dbpedia.org/resource/Noakhali_Government_College,22.8794,91.1056
